station,jaar,maand_id,maand,erosiviteit
KMI_6464,2014,7,Juli,70.06
KMI_6464,2014,8,Augustus,327.27
KMI_6464,2014,9,September,4.14
KMI_6464,2014,10,Oktober,22.08
KMI_6464,2014,11,November,48.14
KMI_6464,2014,12,December,50.73
KMI_6464,2016,1,Januari,80.21
KMI_6464,2016,2,Februari,60.84
KMI_6464,2016,3,Maart,32.35
KMI_6464,2016,4,April,34.78
KMI_6464,2016,5,Mei,910.76
KMI_6464,2016,6,Juni,1084.76
KMI_6464,2016,7,Juli,27.95
KMI_6464,2016,8,Augustus,119.51
KMI_6464,2016,9,September,24.55
KMI_6464,2016,10,Oktober,30.6
KMI_6464,2016,11,November,83.78
KMI_6464,2016,12,December,9.23
KMI_6464,2017,1,Januari,22.16
KMI_6464,2017,2,Februari,25.75
KMI_6464,2017,3,Maart,58.27
KMI_6464,2017,4,April,5.44
KMI_6464,2017,5,Mei,22.53
KMI_6464,2017,6,Juni,77.16
KMI_6464,2017,7,Juli,146.51
KMI_6464,2017,8,Augustus,118.82
KMI_6464,2017,9,September,78.19
KMI_6464,2017,10,Oktober,81.84
KMI_6464,2017,11,November,40.23
KMI_6464,2017,12,December,111.36
KMI_6464,2018,1,Januari,66.25
KMI_6464,2018,2,Februari,7.63
KMI_6464,2018,3,Maart,15.79
KMI_6464,2018,4,April,166.78
KMI_6464,2018,5,Mei,231.97
KMI_6464,2018,6,Juni,26.76
KMI_6464,2018,7,Juli,10.65
KMI_6464,2018,8,Augustus,226.27
KMI_6464,2018,9,September,60.98
KMI_6464,2018,10,Oktober,36.78
KMI_6464,2018,11,November,12.27
KMI_6464,2018,12,December,61.16
KMI_6464,2019,1,Januari,20.4
KMI_6464,2019,2,Februari,27.3
KMI_6464,2019,3,Maart,91.41
KMI_6464,2019,4,April,10.65
KMI_6464,2019,5,Mei,36.37
KMI_6464,2019,6,Juni,193.65
KMI_6464,2019,7,Juli,161.75
KMI_6464,2019,8,Augustus,110.27
KMI_6464,2019,9,September,96.86
KMI_6464,2019,10,Oktober,21.04
KMI_6464,2019,11,November,39.22
KMI_6464,2019,12,December,36.68
KMI_6464,2020,1,Januari,14.81
KMI_6464,2020,2,Februari,120.32
KMI_6464,2020,3,Maart,25.65
KMI_6464,2020,4,April,11.28
KMI_6464,2020,5,Mei,20.58
KMI_6464,2020,6,Juni,202.05
KMI_6464,2020,7,Juli,26.3
KMI_6464,2020,8,Augustus,527.15
KMI_6464,2020,9,September,36.5
KMI_6464,2020,10,Oktober,76.72
KMI_6464,2020,11,November,16.88
KMI_6464,2020,12,December,16.4
KMI_6464,2021,1,Januari,50.66
KMI_6464,2021,2,Februari,45.9
KMI_6464,2021,3,Maart,14.72
KMI_6464,2021,4,April,21.27
KMI_6464,2021,5,Mei,337.95
KMI_6464,2021,6,Juni,536.58
KMI_6464,2021,7,Juli,420.47
KMI_6464,2021,8,Augustus,184.07
KMI_6464,2021,9,September,18.7
KMI_6464,2021,10,Oktober,245.7
KMI_6464,2021,11,November,11.76
KMI_6464,2021,12,December,26.12
KMI_6464,2022,1,Januari,30.7
KMI_6464,2022,2,Februari,56.69
KMI_6464,2022,3,Maart,0.47
KMI_6464,2022,4,April,20.23
KMI_6464,2022,5,Mei,137.33
KMI_6464,2022,6,Juni,240.45
KMI_6464,2022,7,Juli,15.18
KMI_6464,2022,8,Augustus,19.42
KMI_6464,2022,9,September,265.2
KMI_6464,2022,10,Oktober,52.58
KMI_6464,2022,11,November,19.03
KMI_6464,2022,12,December,54.35
KMI_6464,2023,1,Januari,54.78
KMI_6464,2023,2,Februari,1.06
KMI_6464,2023,3,Maart,62.15
KMI_6464,2023,4,April,18.14
KMI_6464,2023,5,Mei,37.49
KMI_6464,2023,6,Juni,92.02
KMI_6464,2023,7,Juli,261.95
KMI_6464,2023,8,Augustus,261.35
KMI_6464,2023,9,September,89.22
KMI_6464,2023,10,Oktober,274.06
KMI_6464,2023,11,November,88.79
KMI_6464,2023,12,December,38.3
KMI_6464,2024,1,Januari,57.25
KMI_6464,2024,2,Februari,70.68
KMI_6464,2024,3,Maart,36.37
KMI_6464,2024,4,April,72.25
KMI_6464,2024,5,Mei,123.37
KMI_6464,2024,6,Juni,201.16
KMI_6464,2024,7,Juli,344.59
KMI_6464,2024,8,Augustus,531.02
KMI_6464,2024,9,September,38.31
KMI_6464,2024,10,Oktober,53.0
KMI_6464,2024,11,November,67.24
KMI_6464,2024,12,December,56.41
KMI_6477,2005,1,Januari,28.72
KMI_6477,2005,2,Februari,21.58
KMI_6477,2005,3,Maart,13.3
KMI_6477,2005,4,April,95.69
KMI_6477,2005,5,Mei,68.3
KMI_6477,2005,6,Juni,134.32
KMI_6477,2005,7,Juli,163.7
KMI_6477,2005,8,Augustus,212.75
KMI_6477,2005,9,September,66.1
KMI_6477,2005,10,Oktober,120.29
KMI_6477,2005,11,November,22.89
KMI_6477,2005,12,December,8.94
KMI_6477,2006,1,Januari,5.46
KMI_6477,2006,2,Februari,24.08
KMI_6477,2006,3,Maart,31.59
KMI_6477,2006,4,April,12.59
KMI_6477,2006,5,Mei,169.65
KMI_6477,2006,6,Juni,20.67
KMI_6477,2006,7,Juli,60.37
KMI_6477,2006,8,Augustus,949.92
KMI_6477,2006,9,September,99.92
KMI_6477,2006,10,Oktober,78.2
KMI_6477,2006,11,November,22.09
KMI_6477,2006,12,December,25.39
KMI_6477,2007,1,Januari,37.64
KMI_6477,2007,2,Februari,37.22
KMI_6477,2007,3,Maart,21.43
KMI_6477,2007,4,April,0.0
KMI_6477,2007,5,Mei,116.83
KMI_6477,2007,6,Juni,1271.82
KMI_6477,2007,7,Juli,298.06
KMI_6477,2007,8,Augustus,240.52
KMI_6477,2007,9,September,17.14
KMI_6477,2007,10,Oktober,28.33
KMI_6477,2007,11,November,48.37
KMI_6477,2007,12,December,18.49
KMI_6477,2008,1,Januari,26.08
KMI_6477,2008,2,Februari,20.51
KMI_6477,2008,3,Maart,43.87
KMI_6477,2008,4,April,113.36
KMI_6477,2008,5,Mei,467.86
KMI_6477,2008,6,Juni,181.38
KMI_6477,2008,7,Juli,416.23
KMI_6477,2008,8,Augustus,267.06
KMI_6477,2008,9,September,62.15
KMI_6477,2008,10,Oktober,23.04
KMI_6477,2008,11,November,24.85
KMI_6477,2008,12,December,11.81
KMI_6477,2009,1,Januari,15.79
KMI_6477,2009,2,Februari,22.86
KMI_6477,2009,3,Maart,32.79
KMI_6477,2009,4,April,8.72
KMI_6477,2009,5,Mei,128.81
KMI_6477,2009,6,Juni,174.85
KMI_6477,2009,7,Juli,189.92
KMI_6477,2009,8,Augustus,36.76
KMI_6477,2009,9,September,25.16
KMI_6477,2009,10,Oktober,311.35
KMI_6477,2009,11,November,101.21
KMI_6477,2009,12,December,28.52
KMI_6477,2010,1,Januari,9.67
KMI_6477,2010,2,Februari,25.07
KMI_6477,2010,3,Maart,29.43
KMI_6477,2010,4,April,15.88
KMI_6477,2010,5,Mei,310.1
KMI_6477,2010,6,Juni,7.24
KMI_6477,2010,7,Juli,276.71
KMI_6477,2010,8,Augustus,207.19
KMI_6477,2010,9,September,70.16
KMI_6477,2010,10,Oktober,11.52
KMI_6477,2010,11,November,216.18
KMI_6477,2010,12,December,16.64
KMI_6477,2011,1,Januari,35.45
KMI_6477,2011,2,Februari,20.18
KMI_6477,2011,3,Maart,6.94
KMI_6477,2011,4,April,13.44
KMI_6477,2011,5,Mei,20.45
KMI_6477,2011,6,Juni,163.42
KMI_6477,2011,7,Juli,40.58
KMI_6477,2011,8,Augustus,739.62
KMI_6477,2011,9,September,22.82
KMI_6477,2011,10,Oktober,35.58
KMI_6477,2011,11,November,0.0
KMI_6477,2011,12,December,97.17
KMI_6477,2012,1,Januari,83.18
KMI_6477,2012,2,Februari,4.95
KMI_6477,2012,3,Maart,1.57
KMI_6477,2012,4,April,51.87
KMI_6477,2012,5,Mei,29.29
KMI_6477,2012,6,Juni,242.52
KMI_6477,2012,7,Juli,177.33
KMI_6477,2012,8,Augustus,43.07
KMI_6477,2012,9,September,16.8
KMI_6477,2012,10,Oktober,125.98
KMI_6477,2012,11,November,7.17
KMI_6477,2012,12,December,54.45
KMI_6477,2013,1,Januari,10.36
KMI_6477,2013,2,Februari,10.71
KMI_6477,2013,3,Maart,18.34
KMI_6477,2013,4,April,12.33
KMI_6477,2013,5,Mei,10.16
KMI_6477,2013,6,Juni,1.11
KMI_6477,2013,7,Juli,0.27
KMI_6477,2013,8,Augustus,0.9
KMI_6477,2013,9,September,44.52
KMI_6477,2013,10,Oktober,97.52
KMI_6477,2013,11,November,46.43
KMI_6477,2013,12,December,51.4
KMI_6477,2014,1,Januari,16.76
KMI_6477,2014,2,Februari,10.85
KMI_6477,2014,3,Maart,1.24
KMI_6477,2014,4,April,45.45
KMI_6477,2014,5,Mei,125.3
KMI_6477,2014,6,Juni,186.98
KMI_6477,2014,7,Juli,345.63
KMI_6477,2014,8,Augustus,284.4
KMI_6477,2014,9,September,70.12
KMI_6477,2014,10,Oktober,28.07
KMI_6477,2014,11,November,9.83
KMI_6477,2014,12,December,49.99
KMI_6477,2015,1,Januari,55.4
KMI_6477,2015,2,Februari,11.21
KMI_6477,2015,3,Maart,94.33
KMI_6477,2015,4,April,19.78
KMI_6477,2015,5,Mei,17.58
KMI_6477,2015,6,Juni,17.2
KMI_6477,2015,7,Juli,66.04
KMI_6477,2015,8,Augustus,1119.09
KMI_6477,2015,9,September,81.0
KMI_6477,2015,10,Oktober,10.26
KMI_6477,2015,11,November,46.63
KMI_6477,2015,12,December,12.52
KMI_6477,2016,1,Januari,45.77
KMI_6477,2016,2,Februari,52.65
KMI_6477,2016,3,Maart,10.69
KMI_6477,2016,4,April,33.01
KMI_6477,2016,5,Mei,821.77
KMI_6477,2016,6,Juni,1870.69
KMI_6477,2016,7,Juli,25.31
KMI_6477,2016,8,Augustus,77.89
KMI_6477,2016,9,September,17.32
KMI_6477,2016,10,Oktober,19.28
KMI_6477,2016,11,November,65.04
KMI_6477,2016,12,December,3.85
KMI_6477,2017,1,Januari,10.26
KMI_6477,2017,2,Februari,24.26
KMI_6477,2017,3,Maart,28.99
KMI_6477,2017,4,April,7.02
KMI_6477,2017,5,Mei,17.37
KMI_6477,2017,6,Juni,15.2
KMI_6477,2017,7,Juli,176.21
KMI_6477,2017,8,Augustus,126.32
KMI_6477,2017,9,September,78.27
KMI_6477,2017,10,Oktober,27.89
KMI_6477,2017,11,November,25.69
KMI_6477,2017,12,December,74.48
KMI_6477,2018,1,Januari,48.61
KMI_6477,2018,2,Februari,4.47
KMI_6477,2018,3,Maart,19.46
KMI_6477,2018,4,April,49.85
KMI_6477,2018,5,Mei,113.44
KMI_6477,2018,6,Juni,69.94
KMI_6477,2018,7,Juli,0.0
KMI_6477,2018,8,Augustus,197.33
KMI_6477,2018,9,September,1151.29
KMI_6477,2018,10,Oktober,33.96
KMI_6477,2018,11,November,3.19
KMI_6477,2018,12,December,58.37
KMI_6477,2019,1,Januari,27.5
KMI_6477,2019,2,Februari,20.43
KMI_6477,2019,3,Maart,169.14
KMI_6477,2019,4,April,6.81
KMI_6477,2019,5,Mei,80.77
KMI_6477,2019,6,Juni,334.64
KMI_6477,2019,7,Juli,44.15
KMI_6477,2019,8,Augustus,127.0
KMI_6477,2019,9,September,112.64
KMI_6477,2019,10,Oktober,52.02
KMI_6477,2019,11,November,20.78
KMI_6477,2019,12,December,29.46
KMI_6477,2020,1,Januari,20.8
KMI_6477,2020,2,Februari,122.13
KMI_6477,2020,3,Maart,52.78
KMI_6477,2020,4,April,1.37
KMI_6477,2020,5,Mei,8.6
KMI_6477,2020,6,Juni,142.63
KMI_6477,2020,7,Juli,16.66
KMI_6477,2020,8,Augustus,212.51
KMI_6477,2020,9,September,41.57
KMI_6477,2020,10,Oktober,33.02
KMI_6477,2020,11,November,9.39
KMI_6477,2020,12,December,24.67
KMI_6477,2021,1,Januari,78.37
KMI_6477,2021,2,Februari,31.92
KMI_6477,2021,3,Maart,46.14
KMI_6477,2021,4,April,14.69
KMI_6477,2021,5,Mei,74.02
KMI_6477,2021,6,Juni,784.6
KMI_6477,2021,7,Juli,702.69
KMI_6477,2021,8,Augustus,337.29
KMI_6477,2021,9,September,8.54
KMI_6477,2021,10,Oktober,149.44
KMI_6477,2021,11,November,4.59
KMI_6477,2021,12,December,27.67
KMI_6477,2022,1,Januari,48.93
KMI_6477,2022,2,Februari,64.93
KMI_6477,2022,3,Maart,0.26
KMI_6477,2022,4,April,16.94
KMI_6477,2022,5,Mei,100.45
KMI_6477,2022,6,Juni,250.53
KMI_6477,2022,7,Juli,10.21
KMI_6477,2022,8,Augustus,5.26
KMI_6477,2022,9,September,187.21
KMI_6477,2022,10,Oktober,34.34
KMI_6477,2022,11,November,32.33
KMI_6477,2022,12,December,56.03
KMI_6477,2023,1,Januari,72.94
KMI_6477,2023,2,Februari,0.83
KMI_6477,2023,3,Maart,77.8
KMI_6477,2023,4,April,20.05
KMI_6477,2023,5,Mei,97.93
KMI_6477,2023,6,Juni,319.7
KMI_6477,2023,7,Juli,187.85
KMI_6477,2023,8,Augustus,776.78
KMI_6477,2023,9,September,455.3
KMI_6477,2023,10,Oktober,87.93
KMI_6477,2023,11,November,87.7
KMI_6477,2023,12,December,31.38
KMI_6477,2024,1,Januari,41.25
KMI_6477,2024,2,Februari,64.89
KMI_6477,2024,3,Maart,50.5
KMI_6477,2024,4,April,110.8
KMI_6477,2024,5,Mei,703.42
KMI_6477,2024,6,Juni,112.03
KMI_6477,2024,7,Juli,86.66
KMI_6477,2024,8,Augustus,132.99
KMI_6477,2024,9,September,48.31
KMI_6477,2024,10,Oktober,54.53
KMI_6477,2024,11,November,65.14
KMI_6477,2024,12,December,75.58
VMM_P01_003,2005,1,Januari,16.67
VMM_P01_003,2005,2,Februari,35.39
VMM_P01_003,2005,3,Maart,25.46
VMM_P01_003,2005,4,April,33.78
VMM_P01_003,2005,5,Mei,105.41
VMM_P01_003,2005,6,Juni,246.55
VMM_P01_003,2005,7,Juli,1273.51
VMM_P01_003,2005,8,Augustus,64.65
VMM_P01_003,2005,9,September,44.91
VMM_P01_003,2005,10,Oktober,73.54
VMM_P01_003,2005,11,November,144.42
VMM_P01_003,2005,12,December,46.75
VMM_P01_003,2006,1,Januari,4.39
VMM_P01_003,2006,2,Februari,24.03
VMM_P01_003,2006,3,Maart,17.68
VMM_P01_003,2006,4,April,21.91
VMM_P01_003,2006,5,Mei,106.25
VMM_P01_003,2006,6,Juni,23.25
VMM_P01_003,2006,7,Juli,8.68
VMM_P01_003,2006,8,Augustus,393.6
VMM_P01_003,2006,9,September,4.2
VMM_P01_003,2006,10,Oktober,107.2
VMM_P01_003,2006,11,November,50.92
VMM_P01_003,2006,12,December,39.48
VMM_P01_003,2007,1,Januari,36.42
VMM_P01_003,2007,2,Februari,30.12
VMM_P01_003,2007,3,Maart,31.29
VMM_P01_003,2007,4,April,0.0
VMM_P01_003,2007,5,Mei,66.91
VMM_P01_003,2007,6,Juni,363.48
VMM_P01_003,2007,7,Juli,792.79
VMM_P01_003,2007,8,Augustus,162.8
VMM_P01_003,2007,9,September,155.81
VMM_P01_003,2007,10,Oktober,35.56
VMM_P01_003,2007,11,November,21.79
VMM_P01_003,2007,12,December,26.85
VMM_P01_003,2008,1,Januari,13.02
VMM_P01_003,2008,2,Februari,31.39
VMM_P01_003,2008,3,Maart,58.23
VMM_P01_003,2008,4,April,28.18
VMM_P01_003,2008,5,Mei,81.07
VMM_P01_003,2008,6,Juni,100.93
VMM_P01_003,2008,7,Juli,2305.31
VMM_P01_003,2008,8,Augustus,236.34
VMM_P01_003,2008,9,September,382.14
VMM_P01_003,2008,10,Oktober,24.01
VMM_P01_003,2008,11,November,132.7
VMM_P01_003,2008,12,December,23.51
VMM_P01_003,2009,1,Januari,20.05
VMM_P01_003,2009,2,Februari,18.05
VMM_P01_003,2009,3,Maart,23.18
VMM_P01_003,2009,4,April,13.92
VMM_P01_003,2009,5,Mei,650.66
VMM_P01_003,2009,6,Juni,148.98
VMM_P01_003,2009,7,Juli,78.62
VMM_P01_003,2009,8,Augustus,26.47
VMM_P01_003,2009,9,September,7.55
VMM_P01_003,2009,10,Oktober,259.51
VMM_P01_003,2009,11,November,170.87
VMM_P01_003,2009,12,December,44.75
VMM_P01_003,2010,1,Januari,38.52
VMM_P01_003,2010,2,Februari,32.24
VMM_P01_003,2010,3,Maart,129.64
VMM_P01_003,2010,4,April,6.93
VMM_P01_003,2010,5,Mei,15.34
VMM_P01_003,2010,6,Juni,31.7
VMM_P01_003,2010,7,Juli,131.35
VMM_P01_003,2010,8,Augustus,354.93
VMM_P01_003,2010,9,September,281.68
VMM_P01_003,2010,10,Oktober,35.75
VMM_P01_003,2010,11,November,101.37
VMM_P01_003,2010,12,December,18.31
VMM_P01_003,2011,1,Januari,29.96
VMM_P01_003,2011,2,Februari,9.31
VMM_P01_003,2011,3,Maart,5.9
VMM_P01_003,2011,4,April,5.86
VMM_P01_003,2011,5,Mei,13.4
VMM_P01_003,2011,6,Juni,49.87
VMM_P01_003,2011,7,Juli,31.33
VMM_P01_003,2011,8,Augustus,272.8
VMM_P01_003,2011,9,September,123.92
VMM_P01_003,2011,10,Oktober,26.38
VMM_P01_003,2011,11,November,1.69
VMM_P01_003,2011,12,December,177.26
VMM_P01_003,2012,1,Januari,18.03
VMM_P01_003,2012,2,Februari,11.54
VMM_P01_003,2012,3,Maart,82.38
VMM_P01_003,2012,4,April,61.53
VMM_P01_003,2012,5,Mei,23.75
VMM_P01_003,2012,6,Juni,115.25
VMM_P01_003,2012,7,Juli,182.69
VMM_P01_003,2012,8,Augustus,66.44
VMM_P01_003,2012,9,September,146.3
VMM_P01_003,2012,10,Oktober,98.47
VMM_P01_003,2012,11,November,66.86
VMM_P01_003,2012,12,December,76.91
VMM_P01_003,2013,1,Januari,25.07
VMM_P01_003,2013,2,Februari,20.81
VMM_P01_003,2013,3,Maart,39.99
VMM_P01_003,2013,4,April,16.82
VMM_P01_003,2013,5,Mei,46.92
VMM_P01_003,2013,6,Juni,35.23
VMM_P01_003,2013,7,Juli,375.65
VMM_P01_003,2013,8,Augustus,6.12
VMM_P01_003,2013,9,September,298.83
VMM_P01_003,2013,10,Oktober,429.48
VMM_P01_003,2013,11,November,67.32
VMM_P01_003,2013,12,December,31.96
VMM_P01_003,2014,1,Januari,32.75
VMM_P01_003,2014,2,Februari,39.98
VMM_P01_003,2014,3,Maart,12.93
VMM_P01_003,2014,4,April,59.13
VMM_P01_003,2014,5,Mei,86.78
VMM_P01_003,2014,6,Juni,161.89
VMM_P01_003,2014,7,Juli,583.93
VMM_P01_003,2014,8,Augustus,140.41
VMM_P01_003,2014,9,September,0.0
VMM_P01_003,2014,10,Oktober,37.65
VMM_P01_003,2014,11,November,37.82
VMM_P01_003,2014,12,December,37.34
VMM_P01_003,2015,1,Januari,87.87
VMM_P01_003,2015,2,Februari,19.95
VMM_P01_003,2015,3,Maart,15.9
VMM_P01_003,2015,4,April,2.93
VMM_P01_003,2015,5,Mei,93.7
VMM_P01_003,2015,6,Juni,43.3
VMM_P01_003,2015,7,Juli,66.78
VMM_P01_003,2015,8,Augustus,1486.55
VMM_P01_003,2015,9,September,120.49
VMM_P01_003,2015,10,Oktober,8.06
VMM_P01_003,2015,11,November,173.48
VMM_P01_003,2015,12,December,11.44
VMM_P01_003,2016,1,Januari,41.56
VMM_P01_003,2016,2,Februari,30.52
VMM_P01_003,2016,3,Maart,40.19
VMM_P01_003,2016,4,April,31.04
VMM_P01_003,2016,5,Mei,213.34
VMM_P01_003,2016,6,Juni,153.75
VMM_P01_003,2016,7,Juli,13.99
VMM_P01_003,2016,8,Augustus,82.87
VMM_P01_003,2016,9,September,26.51
VMM_P01_003,2016,10,Oktober,53.91
VMM_P01_003,2016,11,November,81.02
VMM_P01_003,2016,12,December,6.63
VMM_P01_003,2017,1,Januari,45.93
VMM_P01_003,2017,2,Februari,33.98
VMM_P01_003,2017,3,Maart,12.69
VMM_P01_003,2017,4,April,10.11
VMM_P01_003,2017,5,Mei,311.41
VMM_P01_003,2017,6,Juni,3.39
VMM_P01_003,2017,7,Juli,67.06
VMM_P01_003,2017,8,Augustus,440.83
VMM_P01_003,2017,9,September,196.33
VMM_P01_003,2017,10,Oktober,10.04
VMM_P01_003,2017,11,November,71.3
VMM_P01_003,2017,12,December,151.02
VMM_P01_003,2018,1,Januari,56.85
VMM_P01_003,2018,2,Februari,14.5
VMM_P01_003,2018,3,Maart,35.65
VMM_P01_003,2018,4,April,84.54
VMM_P01_003,2018,5,Mei,759.86
VMM_P01_003,2018,6,Juni,6.24
VMM_P01_003,2018,7,Juli,5.86
VMM_P01_003,2018,8,Augustus,326.71
VMM_P01_003,2018,9,September,49.65
VMM_P01_003,2018,10,Oktober,46.53
VMM_P01_003,2018,11,November,6.23
VMM_P01_003,2018,12,December,39.43
VMM_P01_003,2019,1,Januari,19.34
VMM_P01_003,2019,2,Februari,18.0
VMM_P01_003,2019,3,Maart,25.44
VMM_P01_003,2019,4,April,7.8
VMM_P01_003,2019,5,Mei,26.23
VMM_P01_003,2019,6,Juni,106.04
VMM_P01_003,2019,7,Juli,46.49
VMM_P01_003,2019,8,Augustus,11.33
VMM_P01_003,2019,9,September,103.32
VMM_P01_003,2019,10,Oktober,83.15
VMM_P01_003,2019,11,November,50.52
VMM_P01_003,2019,12,December,45.49
VMM_P01_003,2020,1,Januari,9.67
VMM_P01_003,2020,2,Februari,48.93
VMM_P01_003,2020,3,Maart,44.91
VMM_P01_003,2020,4,April,15.72
VMM_P01_003,2020,5,Mei,8.17
VMM_P01_003,2020,6,Juni,144.19
VMM_P01_003,2020,7,Juli,16.55
VMM_P01_003,2020,8,Augustus,145.15
VMM_P01_003,2020,9,September,57.83
VMM_P01_003,2020,10,Oktober,51.07
VMM_P01_003,2020,11,November,21.96
VMM_P01_003,2020,12,December,44.69
VMM_P01_003,2021,1,Januari,53.79
VMM_P01_003,2021,2,Februari,8.26
VMM_P01_003,2021,3,Maart,13.5
VMM_P01_003,2021,4,April,7.63
VMM_P01_003,2021,5,Mei,43.28
VMM_P01_003,2021,6,Juni,86.45
VMM_P01_003,2021,7,Juli,232.19
VMM_P01_003,2021,8,Augustus,71.2
VMM_P01_003,2021,9,September,53.67
VMM_P01_003,2021,10,Oktober,50.5
VMM_P01_003,2021,11,November,92.37
VMM_P01_003,2021,12,December,42.38
VMM_P01_003,2022,1,Januari,21.11
VMM_P01_003,2022,2,Februari,15.77
VMM_P01_003,2022,3,Maart,4.1
VMM_P01_003,2022,4,April,8.42
VMM_P01_003,2022,5,Mei,149.96
VMM_P01_003,2022,6,Juni,64.29
VMM_P01_003,2022,7,Juli,2.34
VMM_P01_003,2022,8,Augustus,540.76
VMM_P01_003,2022,9,September,179.33
VMM_P01_003,2022,10,Oktober,16.87
VMM_P01_003,2022,11,November,103.47
VMM_P01_003,2022,12,December,80.14
VMM_P01_003,2023,1,Januari,62.37
VMM_P01_003,2023,2,Februari,1.01
VMM_P01_003,2023,3,Maart,29.48
VMM_P01_003,2023,4,April,152.06
VMM_P01_003,2023,5,Mei,91.61
VMM_P01_003,2023,6,Juni,116.82
VMM_P01_003,2023,7,Juli,85.07
VMM_P01_003,2023,8,Augustus,80.21
VMM_P01_003,2023,9,September,41.95
VMM_P01_003,2023,10,Oktober,306.69
VMM_P01_003,2023,11,November,242.03
VMM_P01_003,2023,12,December,51.32
VMM_P01_003,2024,1,Januari,38.18
VMM_P01_003,2024,2,Februari,47.8
VMM_P01_003,2024,3,Maart,26.72
VMM_P01_003,2024,4,April,82.8
VMM_P01_003,2024,5,Mei,81.45
VMM_P01_003,2024,6,Juni,8.11
VMM_P01_003,2024,7,Juli,84.26
VMM_P01_003,2024,8,Augustus,178.03
VMM_P01_003,2024,9,September,105.63
VMM_P01_003,2024,10,Oktober,39.58
VMM_P01_003,2024,11,November,118.46
VMM_P01_003,2024,12,December,26.61
VMM_P01_010,2005,1,Januari,39.34
VMM_P01_010,2005,2,Februari,52.35
VMM_P01_010,2005,3,Maart,8.47
VMM_P01_010,2005,4,April,22.1
VMM_P01_010,2005,5,Mei,176.19
VMM_P01_010,2005,6,Juni,17.68
VMM_P01_010,2005,7,Juli,789.09
VMM_P01_010,2005,8,Augustus,194.53
VMM_P01_010,2005,9,September,104.37
VMM_P01_010,2005,10,Oktober,66.69
VMM_P01_010,2005,11,November,104.09
VMM_P01_010,2005,12,December,21.65
VMM_P01_010,2006,1,Januari,3.46
VMM_P01_010,2006,2,Februari,19.44
VMM_P01_010,2006,3,Maart,51.33
VMM_P01_010,2006,4,April,8.74
VMM_P01_010,2006,5,Mei,203.81
VMM_P01_010,2006,6,Juni,22.59
VMM_P01_010,2006,7,Juli,19.48
VMM_P01_010,2006,8,Augustus,394.74
VMM_P01_010,2006,9,September,31.25
VMM_P01_010,2006,10,Oktober,82.53
VMM_P01_010,2006,11,November,38.12
VMM_P01_010,2006,12,December,48.16
VMM_P01_010,2007,1,Januari,39.22
VMM_P01_010,2007,2,Februari,44.02
VMM_P01_010,2007,3,Maart,26.91
VMM_P01_010,2007,4,April,0.0
VMM_P01_010,2007,5,Mei,33.65
VMM_P01_010,2007,6,Juni,301.96
VMM_P01_010,2007,7,Juli,648.47
VMM_P01_010,2007,8,Augustus,126.9
VMM_P01_010,2007,9,September,56.35
VMM_P01_010,2007,10,Oktober,73.56
VMM_P01_010,2007,11,November,19.36
VMM_P01_010,2007,12,December,52.47
VMM_P01_010,2008,1,Januari,21.41
VMM_P01_010,2008,2,Februari,56.67
VMM_P01_010,2008,3,Maart,47.7
VMM_P01_010,2008,4,April,8.49
VMM_P01_010,2008,5,Mei,166.04
VMM_P01_010,2008,6,Juni,198.59
VMM_P01_010,2008,7,Juli,438.02
VMM_P01_010,2008,8,Augustus,278.24
VMM_P01_010,2008,9,September,290.22
VMM_P01_010,2008,10,Oktober,34.08
VMM_P01_010,2008,11,November,153.68
VMM_P01_010,2008,12,December,22.86
VMM_P01_010,2009,1,Januari,31.09
VMM_P01_010,2009,2,Februari,33.87
VMM_P01_010,2009,3,Maart,46.03
VMM_P01_010,2009,4,April,47.89
VMM_P01_010,2009,5,Mei,14.47
VMM_P01_010,2009,6,Juni,281.49
VMM_P01_010,2009,7,Juli,77.2
VMM_P01_010,2009,8,Augustus,4.56
VMM_P01_010,2009,9,September,12.17
VMM_P01_010,2009,10,Oktober,55.95
VMM_P01_010,2009,11,November,155.42
VMM_P01_010,2009,12,December,32.75
VMM_P01_010,2010,1,Januari,17.78
VMM_P01_010,2010,2,Februari,31.97
VMM_P01_010,2010,3,Maart,128.7
VMM_P01_010,2010,4,April,9.78
VMM_P01_010,2010,5,Mei,31.38
VMM_P01_010,2010,6,Juni,15.34
VMM_P01_010,2010,7,Juli,245.73
VMM_P01_010,2010,8,Augustus,617.82
VMM_P01_010,2010,9,September,100.31
VMM_P01_010,2010,10,Oktober,70.67
VMM_P01_010,2010,11,November,202.13
VMM_P01_010,2010,12,December,9.95
VMM_P01_010,2011,1,Januari,24.56
VMM_P01_010,2011,2,Februari,9.39
VMM_P01_010,2011,3,Maart,2.49
VMM_P01_010,2011,4,April,50.33
VMM_P01_010,2011,5,Mei,0.66
VMM_P01_010,2011,6,Juni,45.13
VMM_P01_010,2011,7,Juli,85.35
VMM_P01_010,2011,8,Augustus,1012.73
VMM_P01_010,2011,9,September,114.61
VMM_P01_010,2011,10,Oktober,53.35
VMM_P01_010,2011,11,November,2.82
VMM_P01_010,2011,12,December,223.64
VMM_P01_010,2012,1,Januari,22.34
VMM_P01_010,2012,2,Februari,7.87
VMM_P01_010,2012,3,Maart,61.33
VMM_P01_010,2012,4,April,74.01
