station,jaar,periode,erosiviteit
KMI_6447,1959,2,61.52
KMI_6447,1959,3,0.0
KMI_6447,1959,4,0.65
KMI_6447,1959,5,29.91
KMI_6447,1959,6,16.97
KMI_6447,1959,7,15.23
KMI_6447,1959,8,18.26
KMI_6447,1959,9,0.19
KMI_6447,1959,10,5.85
KMI_6447,1959,11,89.1
KMI_6447,1959,12,15.31
KMI_6447,1959,13,6.64
KMI_6447,1959,14,95.78
KMI_6447,1959,15,46.34
KMI_6447,1959,16,73.06
KMI_6447,1959,17,0.0
KMI_6447,1959,18,1.85
KMI_6447,1959,19,0.11
KMI_6447,1959,20,26.76
KMI_6447,1959,21,10.24
KMI_6447,1959,22,3.08
KMI_6447,1959,23,3.95
KMI_6447,1959,24,22.32
KMI_6447,1960,1,12.61
KMI_6447,1960,2,10.92
KMI_6447,1960,3,7.48
KMI_6447,1960,4,6.57
KMI_6447,1960,5,0.16
KMI_6447,1960,6,66.16
KMI_6447,1960,7,17.76
KMI_6447,1960,8,8.44
KMI_6447,1960,9,4.74
KMI_6447,1960,10,50.03
KMI_6447,1960,11,25.12
KMI_6447,1960,12,33.93
KMI_6447,1960,13,76.5
KMI_6447,1960,14,462.62
KMI_6447,1960,15,85.08
KMI_6447,1960,16,33.84
KMI_6447,1960,17,78.18
KMI_6447,1960,18,106.16
KMI_6447,1960,19,30.72
KMI_6447,1960,20,33.61
KMI_6447,1960,21,88.9
KMI_6447,1960,22,62.49
KMI_6447,1960,23,84.29
KMI_6447,1960,24,6.63
KMI_6447,1961,1,13.35
KMI_6447,1961,2,23.24
KMI_6447,1961,3,8.55
KMI_6447,1961,4,53.38
KMI_6447,1961,5,0.0
KMI_6447,1961,6,6.14
KMI_6447,1961,7,116.68
KMI_6447,1961,8,33.62
KMI_6447,1961,9,14.19
KMI_6447,1961,10,3.88
KMI_6447,1961,11,55.97
KMI_6447,1961,12,1.64
KMI_6447,1961,13,315.38
KMI_6447,1961,14,16.4
KMI_6447,1961,15,3.37
KMI_6447,1961,16,50.12
KMI_6447,1961,17,43.01
KMI_6447,1961,18,83.11
KMI_6447,1961,19,32.41
KMI_6447,1961,20,108.94
KMI_6447,1961,21,28.99
KMI_6447,1961,22,32.65
KMI_6447,1961,23,29.19
KMI_6447,1961,24,9.04
KMI_6447,1962,1,17.69
KMI_6447,1962,2,25.7
KMI_6447,1962,3,32.27
KMI_6447,1962,4,1.67
KMI_6447,1962,5,7.77
KMI_6447,1962,6,20.5
KMI_6447,1962,7,30.6
KMI_6447,1962,8,2.5
KMI_6447,1962,9,30.93
KMI_6447,1962,10,40.54
KMI_6447,1962,11,2.03
KMI_6447,1962,12,34.1
KMI_6447,1962,13,1448.21
KMI_6447,1962,14,251.84
KMI_6447,1962,15,170.44
KMI_6447,1962,16,113.33
KMI_6447,1962,17,35.97
KMI_6447,1962,18,4.39
KMI_6447,1962,19,5.0
KMI_6447,1962,20,43.36
KMI_6447,1962,21,14.44
KMI_6447,1962,22,4.12
KMI_6447,1962,23,43.83
KMI_6447,1962,24,13.44
KMI_6447,1963,1,3.3
KMI_6447,1963,2,0.0
KMI_6447,1963,3,1.63
KMI_6447,1963,4,0.27
KMI_6447,1963,5,11.72
KMI_6447,1963,6,12.24
KMI_6447,1963,7,8.59
KMI_6447,1963,8,6.4
KMI_6447,1963,9,13.01
KMI_6447,1963,10,10.22
KMI_6447,1963,11,200.94
KMI_6447,1963,12,45.86
KMI_6447,1963,13,168.69
KMI_6447,1963,14,86.35
KMI_6447,1963,15,120.69
KMI_6447,1963,16,54.98
KMI_6447,1963,17,56.06
KMI_6447,1963,18,5.81
KMI_6447,1963,19,116.44
KMI_6447,1963,20,6.42
KMI_6447,1963,21,19.16
KMI_6447,1963,22,15.64
KMI_6447,1963,23,0.0
KMI_6447,1963,24,3.98
KMI_6447,1964,1,0.72
KMI_6447,1964,2,2.65
KMI_6447,1964,3,1.22
KMI_6447,1964,4,5.07
KMI_6447,1964,5,2.29
KMI_6447,1964,6,24.79
KMI_6447,1964,7,7.61
KMI_6447,1964,8,32.42
KMI_6447,1964,9,1.9
KMI_6447,1964,10,151.01
KMI_6447,1964,11,172.23
KMI_6447,1964,12,166.37
KMI_6447,1964,13,12.3
KMI_6447,1964,14,51.18
KMI_6447,1964,15,92.73
KMI_6447,1964,16,4.59
KMI_6447,1964,17,221.08
KMI_6447,1964,18,38.8
KMI_6447,1964,19,77.79
KMI_6447,1964,20,118.19
KMI_6447,1964,21,25.67
KMI_6447,1964,22,54.24
KMI_6447,1964,23,33.83
KMI_6447,1964,24,32.57
KMI_6447,1965,1,17.3
KMI_6447,1965,2,53.52
KMI_6447,1965,3,10.88
KMI_6447,1965,4,0.0
KMI_6447,1965,5,2.12
KMI_6447,1965,6,22.39
KMI_6447,1965,7,44.42
KMI_6447,1965,8,57.92
KMI_6447,1965,9,40.76
KMI_6447,1965,10,240.73
KMI_6447,1965,11,26.19
KMI_6447,1965,12,105.3
KMI_6447,1965,13,252.12
KMI_6447,1965,14,211.45
KMI_6447,1965,15,19.9
KMI_6447,1965,16,66.82
KMI_6447,1965,17,35.13
KMI_6447,1965,18,3.06
KMI_6447,1965,19,3.8
KMI_6447,1965,20,11.51
KMI_6447,1965,21,3.41
KMI_6447,1965,22,35.21
KMI_6447,1965,23,41.59
KMI_6447,1965,24,40.26
KMI_6447,1966,1,11.58
KMI_6447,1966,2,3.47
KMI_6447,1966,3,32.8
KMI_6447,1966,4,13.25
KMI_6447,1966,5,8.53
KMI_6447,1966,6,22.69
KMI_6447,1966,7,13.67
KMI_6447,1966,8,33.38
KMI_6447,1966,9,6.72
KMI_6447,1966,10,55.69
KMI_6447,1966,11,134.96
KMI_6447,1966,12,186.3
KMI_6447,1966,13,64.78
KMI_6447,1966,14,59.11
KMI_6447,1966,15,83.19
KMI_6447,1966,16,28.57
KMI_6447,1966,17,21.2
KMI_6447,1966,18,0.0
KMI_6447,1966,19,37.2
KMI_6447,1966,20,97.73
KMI_6447,1966,21,48.61
KMI_6447,1966,22,40.08
KMI_6447,1966,23,55.13
KMI_6447,1966,24,45.68
KMI_6447,1967,1,11.74
KMI_6447,1967,2,10.15
KMI_6447,1967,3,2.7
KMI_6447,1967,4,55.28
KMI_6447,1967,5,29.59
KMI_6447,1967,6,12.04
KMI_6447,1967,7,10.72
KMI_6447,1967,8,2.32
KMI_6447,1967,9,17.19
KMI_6447,1967,10,31.85
KMI_6447,1967,11,1.05
KMI_6447,1967,12,81.1
KMI_6447,1967,13,0.3
KMI_6447,1967,14,33.55
KMI_6447,1967,15,177.94
KMI_6447,1967,16,19.89
KMI_6447,1967,17,15.81
KMI_6447,1967,18,36.99
KMI_6447,1967,19,58.33
KMI_6447,1967,20,13.89
KMI_6447,1967,21,21.79
KMI_6447,1967,22,12.98
KMI_6447,1967,23,7.1
KMI_6447,1967,24,34.21
KMI_6447,1968,1,21.51
KMI_6447,1968,2,6.45
KMI_6447,1968,3,13.41
KMI_6447,1968,4,6.25
KMI_6447,1968,5,12.35
KMI_6447,1968,6,21.39
KMI_6447,1968,7,2.3
KMI_6447,1968,8,15.51
KMI_6447,1968,9,28.13
KMI_6447,1968,10,2.32
KMI_6447,1968,11,7.09
KMI_6447,1968,12,18.08
KMI_6447,1968,13,101.1
KMI_6447,1968,14,57.55
KMI_6447,1968,15,181.21
KMI_6447,1968,16,108.16
KMI_6447,1968,17,137.52
KMI_6447,1968,18,50.12
KMI_6447,1968,19,12.67
KMI_6447,1968,20,10.64
KMI_6447,1968,21,7.21
KMI_6447,1968,22,4.66
KMI_6447,1968,23,0.33
KMI_6447,1968,24,33.72
KMI_6447,1969,1,5.51
KMI_6447,1969,2,5.1
KMI_6447,1969,3,11.69
KMI_6447,1969,4,2.04
KMI_6447,1969,5,17.21
KMI_6447,1969,6,6.93
KMI_6447,1969,7,15.08
KMI_6447,1969,8,23.96
KMI_6447,1969,9,29.27
KMI_6447,1969,10,47.73
KMI_6447,1969,11,21.01
KMI_6447,1969,12,287.55
KMI_6447,1969,13,217.67
KMI_6447,1969,14,475.32
KMI_6447,1969,15,144.29
KMI_6447,1969,16,82.28
KMI_6447,1969,17,0.0
KMI_6447,1969,18,2.63
KMI_6447,1969,19,3.24
KMI_6447,1969,20,0.31
KMI_6447,1969,21,24.53
KMI_6447,1969,22,17.86
KMI_6447,1969,23,9.67
KMI_6447,1969,24,0.82
KMI_6447,1970,1,4.45
KMI_6447,1970,2,6.93
KMI_6447,1970,3,20.19
KMI_6447,1970,4,23.28
KMI_6447,1970,5,2.54
KMI_6447,1970,6,26.17
KMI_6447,1970,7,12.14
KMI_6447,1970,8,26.75
KMI_6447,1970,9,15.01
KMI_6447,1970,10,7.24
KMI_6447,1970,11,0.8
KMI_6447,1970,12,31.39
KMI_6447,1970,13,42.73
KMI_6447,1970,14,9.38
KMI_6447,1970,15,349.08
KMI_6447,1970,16,4.95
KMI_6447,1970,17,87.99
KMI_6447,1970,18,20.3
KMI_6447,1970,19,23.1
KMI_6447,1970,20,44.14
KMI_6447,1970,21,18.35
KMI_6447,1970,22,8.93
KMI_6447,1970,23,3.26
KMI_6447,1970,24,0.68
KMI_6447,1971,1,0.42
KMI_6447,1971,2,27.13
KMI_6447,1971,3,8.2
KMI_6447,1971,4,3.61
KMI_6447,1971,5,1.51
KMI_6447,1971,6,12.96
KMI_6447,1971,7,0.0
KMI_6447,1971,8,7.22
KMI_6447,1971,9,102.19
KMI_6447,1971,10,407.16
KMI_6447,1971,11,64.27
KMI_6447,1971,12,34.18
KMI_6447,1971,13,0.0
KMI_6447,1971,14,209.74
KMI_6447,1971,15,88.26
KMI_6447,1971,16,21.57
KMI_6447,1971,17,0.0
KMI_6447,1971,18,17.68
KMI_6447,1971,19,5.89
KMI_6447,1971,20,3.01
KMI_6447,1971,21,9.5
KMI_6447,1971,22,96.0
KMI_6447,1971,23,1.41
KMI_6447,1971,24,1.47
KMI_6447,1972,1,3.79
KMI_6447,1972,2,12.63
KMI_6447,1972,3,12.74
KMI_6447,1972,4,0.61
KMI_6447,1972,5,13.05
KMI_6447,1972,6,21.58
KMI_6447,1972,7,32.3
KMI_6447,1972,8,3.33
KMI_6447,1972,9,24.66
KMI_6447,1972,10,39.32
KMI_6447,1972,11,18.82
KMI_6447,1972,12,109.19
KMI_6447,1972,13,332.96
KMI_6447,1972,14,16.95
KMI_6447,1972,15,136.95
KMI_6447,1972,16,11.2
KMI_6447,1972,17,33.32
KMI_6447,1972,18,6.09
KMI_6447,1972,19,0.0
KMI_6447,1972,20,5.47
KMI_6447,1972,21,42.45
KMI_6447,1972,22,9.51
KMI_6447,1972,23,16.04
KMI_6447,1972,24,0.0
KMI_6447,1973,1,5.98
KMI_6447,1973,2,4.07
KMI_6447,1973,3,8.72
KMI_6447,1973,4,7.14
KMI_6447,1973,5,6.76
KMI_6447,1973,6,1.35
KMI_6447,1973,7,35.02
KMI_6447,1973,8,7.75
KMI_6447,1973,9,14.23
KMI_6447,1973,10,34.7
KMI_6447,1973,11,28.4
KMI_6447,1973,12,39.09
KMI_6447,1973,13,19.68
KMI_6447,1973,14,29.02
KMI_6447,1973,15,16.96
KMI_6447,1973,16,12.72
KMI_6447,1973,17,0.0
KMI_6447,1973,18,107.56
KMI_6447,1973,19,113.87
KMI_6447,1973,20,13.26
KMI_6447,1973,21,24.15
KMI_6447,1973,22,28.59
KMI_6447,1973,23,17.24
KMI_6447,1973,24,4.5
KMI_6447,1974,1,23.25
KMI_6447,1974,2,34.45
KMI_6447,1974,3,60.82
KMI_6447,1974,4,0.64
KMI_6447,1974,5,16.04
KMI_6447,1974,6,18.11
KMI_6447,1974,7,0.39
KMI_6447,1974,8,19.89
KMI_6447,1974,9,0.96
KMI_6447,1974,10,263.37
KMI_6447,1974,11,16.7
KMI_6447,1974,12,191.39
KMI_6447,1974,13,49.07
KMI_6447,1974,14,30.24
KMI_6447,1974,15,138.88
KMI_6447,1974,16,1.09
KMI_6447,1974,17,63.43
KMI_6447,1974,18,87.68
KMI_6447,1974,19,34.17
KMI_6447,1974,20,67.59
KMI_6447,1974,21,28.6
KMI_6447,1974,22,34.49
KMI_6447,1974,23,17.26
KMI_6447,1974,24,61.46
KMI_6447,1975,1,4.08
KMI_6447,1975,2,30.68
KMI_6447,1975,3,0.0
KMI_6447,1975,4,10.01
KMI_6447,1975,5,10.62
KMI_6447,1975,6,28.91
KMI_6447,1975,7,19.94
KMI_6447,1975,8,12.71
KMI_6447,1975,9,4.07
KMI_6447,1975,10,0.0
KMI_6447,1975,11,4.0
KMI_6447,1975,12,36.98
KMI_6447,1975,13,19.86
KMI_6447,1975,14,95.77
KMI_6447,1975,15,88.63
KMI_6447,1975,16,56.62
KMI_6447,1975,17,27.6
KMI_6447,1975,18,55.08
KMI_6447,1975,19,0.0
KMI_6447,1975,20,0.63
KMI_6447,1975,21,32.93
KMI_6447,1975,22,40.13
KMI_6447,1975,23,48.47
KMI_6447,1975,24,2.89
KMI_6447,1976,1,5.47
KMI_6447,1976,2,7.75
KMI_6447,1976,3,15.25
KMI_6447,1976,4,1.18
KMI_6447,1976,5,1.71
KMI_6447,1976,6,12.22
KMI_6447,1976,7,2.14
KMI_6447,1976,8,0.0
KMI_6447,1976,9,1.33
KMI_6447,1976,10,17.86
KMI_6447,1976,11,0.0
KMI_6447,1976,12,0.26
KMI_6447,1976,13,537.54
KMI_6447,1976,14,179.57
KMI_6447,1976,15,0.0
KMI_6447,1976,16,23.85
KMI_6447,1976,17,69.24
KMI_6447,1976,18,4.3
KMI_6447,1976,19,16.43
KMI_6447,1976,20,10.46
KMI_6447,1976,21,12.4
KMI_6447,1976,22,41.77
KMI_6447,1976,23,51.73
KMI_6447,1976,24,4.18
KMI_6447,1977,1,14.89
KMI_6447,1977,2,8.0
KMI_6447,1977,3,21.72
KMI_6447,1977,4,24.3
KMI_6447,1977,5,8.51
KMI_6447,1977,6,86.45
KMI_6447,1977,7,19.48
KMI_6447,1977,8,15.81
KMI_6447,1977,9,63.41
KMI_6447,1977,10,12.93
KMI_6447,1977,11,79.61
KMI_6447,1977,12,114.03
KMI_6447,1977,13,1.55
KMI_6447,1977,14,62.57
KMI_6447,1977,15,20.98
KMI_6447,1977,16,11.14
KMI_6447,1977,17,2.16
KMI_6447,1977,18,16.01
KMI_6447,1977,19,10.88
KMI_6447,1977,20,7.13
KMI_6447,1977,21,101.09
KMI_6447,1977,22,39.36
KMI_6447,1977,23,8.79
KMI_6447,1977,24,11.27
KMI_6447,1978,1,8.91
KMI_6447,1978,2,11.39
KMI_6447,1978,3,9.55
KMI_6447,1978,4,0.47
KMI_6447,1978,5,6.7
KMI_6447,1978,6,95.68
KMI_6447,1978,7,2.2
KMI_6447,1978,8,51.18
KMI_6447,1978,9,733.04
KMI_6447,1978,10,0.11
KMI_6447,1978,11,165.8
KMI_6447,1978,12,43.09
KMI_6447,1978,13,85.1
KMI_6447,1978,14,7.14
KMI_6447,1978,15,16.9
KMI_6447,1978,16,7.07
KMI_6447,1978,17,3.02
KMI_6447,1978,18,30.95
KMI_6447,1978,19,1.9
KMI_6447,1978,20,22.67
KMI_6447,1978,21,2.25
KMI_6447,1978,22,5.15
KMI_6447,1978,23,15.96
KMI_6447,1978,24,55.47
KMI_6447,1979,1,15.98
KMI_6447,1979,2,2.38
KMI_6447,1979,3,13.62
KMI_6447,1979,4,1.22
KMI_6447,1979,5,39.53
KMI_6447,1979,6,25.76
KMI_6447,1979,7,1.58
KMI_6447,1979,8,25.02
KMI_6447,1979,9,7.54
KMI_6447,1979,10,24.81
KMI_6447,1979,11,253.96
KMI_6447,1979,12,8.2
KMI_6447,1979,13,1.66
KMI_6447,1979,14,11.32
KMI_6447,1979,15,425.66
KMI_6447,1979,16,10.38
KMI_6447,1979,17,0.94
KMI_6447,1979,18,0.1
KMI_6447,1979,19,8.66
KMI_6447,1979,20,2.43
KMI_6447,1979,21,53.1
KMI_6447,1979,22,8.99
KMI_6447,1979,23,37.29
KMI_6447,1979,24,14.42
KMI_6447,1980,1,15.68
KMI_6447,1980,2,23.47
KMI_6447,1980,3,19.18
KMI_6447,1980,4,0.46
KMI_6447,1980,5,18.27
KMI_6447,1980,6,65.02
KMI_6447,1980,7,17.52
KMI_6447,1980,8,23.76
KMI_6447,1980,9,27.46
KMI_6447,1980,10,23.4
KMI_6447,1980,11,0.24
KMI_6447,1980,12,111.29
KMI_6447,1980,13,97.25
KMI_6447,1980,14,115.73
KMI_6447,1980,15,481.75
KMI_6447,1980,16,17.59
KMI_6447,1980,17,3.42
KMI_6447,1980,18,5.41
KMI_6447,1980,19,70.43
KMI_6447,1980,20,28.74
KMI_6447,1980,21,6.09
KMI_6447,1980,22,14.28
KMI_6447,1980,23,19.68
KMI_6447,1980,24,17.95
KMI_6447,1981,1,112.74
KMI_6447,1981,2,8.62
KMI_6447,1981,3,11.41
KMI_6447,1981,4,6.68
KMI_6447,1981,5,52.54
KMI_6447,1981,6,24.18
KMI_6447,1981,7,0.55
KMI_6447,1981,8,10.76
KMI_6447,1981,9,23.19
KMI_6447,1981,10,248.21
KMI_6447,1981,11,57.93
KMI_6447,1981,12,94.38
KMI_6447,1981,13,1.25
KMI_6447,1981,14,13.46
KMI_6447,1981,15,128.79
KMI_6447,1981,16,15.56
KMI_6447,1981,17,25.56
KMI_6447,1981,18,38.46
KMI_6447,1981,19,30.35
KMI_6447,1981,20,34.72
KMI_6447,1981,21,0.78
KMI_6447,1981,22,51.32
KMI_6447,1981,23,40.99
KMI_6447,1981,24,23.8
KMI_6447,1982,1,23.0
KMI_6447,1982,2,5.45
KMI_6447,1982,3,2.91
KMI_6447,1982,4,0.0
KMI_6447,1982,5,56.48
KMI_6447,1982,6,8.11
KMI_6447,1982,7,11.98
KMI_6447,1982,8,1.05
KMI_6447,1982,9,7.9
KMI_6447,1982,10,18.31
KMI_6447,1982,11,62.35
KMI_6447,1982,12,97.27
KMI_6447,1982,13,118.15
KMI_6447,1982,14,5.35
KMI_6447,1982,15,53.63
KMI_6447,1982,16,84.0
KMI_6447,1982,17,0.0
KMI_6447,1982,18,25.4
KMI_6447,1982,19,138.94
KMI_6447,1982,20,28.44
KMI_6447,1982,21,14.73
KMI_6447,1982,22,16.76
KMI_6447,1982,23,45.85
KMI_6447,1982,24,14.69
KMI_6447,1983,1,30.48
KMI_6447,1983,2,31.62
KMI_6447,1983,3,7.43
KMI_6447,1983,4,7.82
KMI_6447,1983,5,16.84
KMI_6447,1983,6,42.64
KMI_6447,1983,7,14.07
KMI_6447,1983,8,24.72
KMI_6447,1983,9,30.99
KMI_6447,1983,10,13.7
KMI_6447,1983,11,94.8
KMI_6447,1983,12,40.11
KMI_6447,1983,13,30.39
KMI_6447,1983,14,79.88
KMI_6447,1983,15,4.83
KMI_6447,1983,16,0.0
KMI_6447,1983,17,37.53
KMI_6447,1983,18,11.9
KMI_6447,1983,19,9.83
KMI_6447,1983,20,2.99
KMI_6447,1983,21,0.27
KMI_6447,1983,22,33.08
KMI_6447,1983,23,7.23
KMI_6447,1983,24,22.79
KMI_6447,1984,1,37.33
KMI_6447,1984,2,18.15
KMI_6447,1984,3,86.79
KMI_6447,1984,4,2.83
KMI_6447,1984,5,11.75
KMI_6447,1984,6,13.59
KMI_6447,1984,7,8.34
KMI_6447,1984,8,0.0
KMI_6447,1984,9,30.25
KMI_6447,1984,10,92.12
KMI_6447,1984,11,38.62
KMI_6447,1984,12,6.97
KMI_6447,1984,13,25.14
KMI_6447,1984,14,1.45
KMI_6447,1984,15,24.78
KMI_6447,1984,16,3.46
KMI_6447,1984,17,290.09
KMI_6447,1984,18,41.05
KMI_6447,1984,19,11.08
KMI_6447,1984,20,55.91
KMI_6447,1984,21,9.12
KMI_6447,1984,22,77.2
KMI_6447,1984,23,0.1
KMI_6447,1984,24,7.43
KMI_6447,1985,1,13.82
KMI_6447,1985,2,14.85
KMI_6447,1985,3,3.8
KMI_6447,1985,4,0.0
KMI_6447,1985,5,11.48
KMI_6447,1985,6,18.25
KMI_6447,1985,7,62.78
KMI_6447,1985,8,4.92
KMI_6447,1985,9,220.02
KMI_6447,1985,10,40.12
KMI_6447,1985,11,82.54
KMI_6447,1985,12,216.97
KMI_6447,1985,13,0.0
KMI_6447,1985,14,50.21
KMI_6447,1985,15,15.88
KMI_6447,1985,16,67.45
KMI_6447,1985,17,31.7
KMI_6447,1985,18,0.53
KMI_6447,1985,19,14.74
KMI_6447,1985,20,0.0
KMI_6447,1985,21,54.86
KMI_6447,1985,22,8.38
KMI_6447,1985,23,29.7
KMI_6447,1985,24,38.95
KMI_6447,1986,1,35.47
KMI_6447,1986,2,24.56
KMI_6447,1986,3,0.16
KMI_6447,1986,4,2.16
KMI_6447,1986,5,8.17
KMI_6447,1986,6,75.21
KMI_6447,1986,7,14.61
KMI_6447,1986,8,21.56
KMI_6447,1986,9,26.3
KMI_6447,1986,10,16.89
KMI_6447,1986,11,55.36
KMI_6447,1986,12,23.26
KMI_6447,1986,13,22.92
KMI_6447,1986,14,1.49
KMI_6447,1986,15,3.84
KMI_6447,1986,16,79.6
KMI_6447,1986,17,218.99
KMI_6447,1986,18,0.43
KMI_6447,1986,19,0.0
KMI_6447,1986,20,123.67
KMI_6447,1986,21,20.69
KMI_6447,1986,22,22.62
KMI_6447,1986,23,22.22
KMI_6447,1986,24,24.25
KMI_6447,1987,1,13.06
KMI_6447,1987,2,0.23
KMI_6447,1987,3,14.19
KMI_6447,1987,4,22.24
KMI_6447,1987,5,14.67
KMI_6447,1987,6,37.29
KMI_6447,1987,7,9.09
KMI_6447,1987,8,1.6
KMI_6447,1987,9,35.2
KMI_6447,1987,10,29.78
KMI_6447,1987,11,58.48
KMI_6447,1987,12,35.3
KMI_6447,1987,13,32.25
KMI_6447,1987,14,144.45
KMI_6447,1987,15,6.32
KMI_6447,1987,16,84.14
KMI_6447,1987,17,10.87
KMI_6447,1987,18,3.94
KMI_6447,1987,19,53.11
KMI_6447,1987,20,7.39
KMI_6447,1987,21,30.9
KMI_6447,1987,22,21.7
KMI_6447,1987,23,0.77
KMI_6447,1987,24,5.53
KMI_6447,1988,1,33.69
KMI_6447,1988,2,32.77
KMI_6447,1988,3,30.81
KMI_6447,1988,4,30.68
KMI_6447,1988,5,21.2
KMI_6447,1988,6,38.57
KMI_6447,1988,7,0.18
KMI_6447,1988,8,35.98
KMI_6447,1988,9,115.57
KMI_6447,1988,10,181.57
KMI_6447,1988,11,4.07
KMI_6447,1988,12,25.4
KMI_6447,1988,13,157.92
KMI_6447,1988,14,54.13
KMI_6447,1988,15,86.98
KMI_6447,1988,16,137.06
KMI_6447,1988,17,92.04
KMI_6447,1988,18,16.44
KMI_6447,1988,19,68.09
KMI_6447,1988,20,6.47
KMI_6447,1988,21,1.22
KMI_6447,1988,22,24.71
KMI_6447,1988,23,46.52
KMI_6447,1988,24,11.96
KMI_6447,1989,1,8.3
KMI_6447,1989,2,1.74
KMI_6447,1989,3,8.51
KMI_6447,1989,4,13.14
KMI_6447,1989,5,24.87
KMI_6447,1989,6,23.8
KMI_6447,1989,7,25.8
KMI_6447,1989,8,15.74
KMI_6447,1989,9,23.43
KMI_6447,1989,10,0.0
KMI_6447,1989,11,19.56
KMI_6447,1989,12,21.72
KMI_6447,1989,13,2.1
KMI_6447,1989,14,6.87
KMI_6447,1989,15,4.26
KMI_6447,1989,16,21.24
KMI_6447,1989,17,57.49
KMI_6447,1989,18,28.16
KMI_6447,1989,19,22.85
KMI_6447,1989,20,11.42
KMI_6447,1989,21,5.75
KMI_6447,1989,22,0.82
KMI_6447,1989,23,57.14
KMI_6447,1989,24,13.78
KMI_6447,1990,1,1.63
KMI_6447,1990,2,51.79
KMI_6447,1990,3,75.03
KMI_6447,1990,4,94.33
KMI_6447,1990,5,3.46
KMI_6447,1990,6,12.51
KMI_6447,1990,7,9.54
KMI_6447,1990,8,44.26
KMI_6447,1990,9,14.78
KMI_6447,1990,10,0.0
KMI_6447,1990,11,48.17
KMI_6447,1990,12,184.22
KMI_6447,1990,13,54.68
KMI_6447,1990,14,0.0
KMI_6447,1990,15,45.79
KMI_6447,1990,16,23.6
KMI_6447,1990,17,37.9
KMI_6447,1990,18,23.66
KMI_6447,1990,19,0.4
KMI_6447,1990,20,104.55
KMI_6447,1990,21,16.58
KMI_6447,1990,22,22.61
KMI_6447,1990,23,14.81
KMI_6447,1990,24,34.57
KMI_6447,1991,1,66.22
KMI_6447,1991,2,1.92
KMI_6447,1991,3,4.53
KMI_6447,1991,4,1.09
KMI_6447,1991,5,2.46
KMI_6447,1991,6,2.06
KMI_6447,1991,7,10.93
KMI_6447,1991,8,25.52
KMI_6447,1991,9,18.25
KMI_6447,1991,10,0.31
KMI_6447,1991,11,43.26
KMI_6447,1991,12,34.41
KMI_6447,1991,13,508.28
KMI_6447,1991,14,33.97
KMI_6447,1991,15,0.16
KMI_6447,1991,16,107.53
KMI_6447,1991,17,26.73
KMI_6447,1991,18,82.24
KMI_6447,1991,19,0.34
KMI_6447,1991,20,5.86
KMI_6447,1991,21,224.45
KMI_6447,1991,22,25.99
KMI_6447,1991,23,0.0
KMI_6447,1991,24,60.99
KMI_6447,1992,1,12.04
KMI_6447,1992,2,1.56
KMI_6447,1992,3,9.47
KMI_6447,1992,4,2.31
KMI_6447,1992,5,17.35
KMI_6447,1992,6,28.86
KMI_6447,1992,7,7.39
KMI_6447,1992,8,23.81
KMI_6447,1992,9,5.63
KMI_6447,1992,10,62.77
KMI_6447,1992,11,355.93
KMI_6447,1992,12,17.68
KMI_6447,1992,13,180.9
KMI_6447,1992,14,12.33
KMI_6447,1992,15,507.88
KMI_6447,1992,16,332.82
KMI_6447,1992,17,12.91
KMI_6447,1992,18,2.04
KMI_6447,1992,19,5.76
KMI_6447,1992,20,50.75
KMI_6447,1992,21,7.91
KMI_6447,1992,22,35.06
KMI_6447,1992,23,56.34
KMI_6447,1992,24,4.33
KMI_6447,1993,1,12.81
KMI_6447,1993,2,53.23
KMI_6447,1993,3,0.07
KMI_6447,1993,4,3.67
KMI_6447,1993,5,0.16
KMI_6447,1993,6,0.0
KMI_6447,1993,7,20.41
KMI_6447,1993,8,0.94
KMI_6447,1993,9,11.08
KMI_6447,1993,10,209.64
KMI_6447,1993,11,94.23
KMI_6447,1993,12,7.86
KMI_6447,1993,13,5.38
KMI_6447,1993,14,212.38
KMI_6447,1993,15,38.59
KMI_6447,1993,16,18.3
KMI_6447,1993,17,141.35
KMI_6447,1993,18,25.4
KMI_6447,1993,19,104.8
KMI_6447,1993,20,6.42
KMI_6447,1993,21,38.39
KMI_6447,1993,22,2.44
KMI_6447,1993,23,25.97
KMI_6447,1993,24,81.05
KMI_6447,1994,1,42.48
KMI_6447,1994,2,52.77
KMI_6447,1994,3,3.54
KMI_6447,1994,4,4.26
KMI_6447,1994,5,7.0
KMI_6447,1994,6,41.19
KMI_6447,1994,7,18.39
KMI_6447,1994,8,0.11
KMI_6447,1994,9,3.99
KMI_6447,1994,10,67.03
KMI_6447,1994,11,59.96
KMI_6447,1994,12,0.0
KMI_6447,1994,13,80.83
KMI_6447,1994,14,188.48
KMI_6447,1994,15,106.09
KMI_6447,1994,16,214.9
KMI_6447,1994,17,224.83
KMI_6447,1994,18,11.63
KMI_6447,1994,19,14.06
KMI_6447,1994,20,28.83
KMI_6447,1994,21,9.94
KMI_6447,1994,22,0.62
KMI_6447,1994,23,41.8
KMI_6447,1994,24,30.3
KMI_6447,1995,1,13.79
KMI_6447,1995,2,48.19
KMI_6447,1995,3,18.09
KMI_6447,1995,4,32.03
KMI_6447,1995,5,11.19
KMI_6447,1995,6,26.9
KMI_6447,1995,7,1.12
KMI_6447,1995,8,22.5
KMI_6447,1995,9,0.5
KMI_6447,1995,10,227.66
