observatie,datum,property,waarde,eenheid,locatie,procedure
http://example.org/peilmeting_2022-04-14peil_mtaw,2022-04-14,http://example.org/peil_mtaw,7.98,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-04-14zoet,2022-04-14,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2022-04-14filtertoestand,2022-04-14,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2022-04-14diepte_tov_referentiepunt,2022-04-14,http://example.org/diepte_tov_referentiepunt,1.8,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-04-14filterstatus,2022-04-14,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2016-12-23filtertoestand,2016-12-23,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2016-12-23diepte_tov_referentiepunt,2016-12-23,http://example.org/diepte_tov_referentiepunt,2.22,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2016-12-23filterstatus,2016-12-23,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2016-12-23peil_mtaw,2016-12-23,http://example.org/peil_mtaw,7.56,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2016-12-23zoet,2016-12-23,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-01-25filtertoestand,2021-01-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2021-01-25filterstatus,2021-01-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-01-25peil_mtaw,2021-01-25,http://example.org/peil_mtaw,8.90,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-01-25zoet,2021-01-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-01-25diepte_tov_referentiepunt,2021-01-25,http://example.org/diepte_tov_referentiepunt,0.88,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2024-03-27diepte_tov_referentiepunt,2024-03-27,http://example.org/diepte_tov_referentiepunt,0.83,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2024-03-27filterstatus,2024-03-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2024-03-27filtertoestand,2024-03-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2024-03-27zoet,2024-03-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2024-03-27peil_mtaw,2024-03-27,http://example.org/peil_mtaw,8.95,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-12-21filtertoestand,2018-12-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2018-12-21diepte_tov_referentiepunt,2018-12-21,http://example.org/diepte_tov_referentiepunt,2.88,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-12-21zoet,2018-12-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2018-12-21peil_mtaw,2018-12-21,http://example.org/peil_mtaw,6.90,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-12-21filterstatus,2018-12-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2025-01-23filterstatus,2025-01-23,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2025-01-23zoet,2025-01-23,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2025-01-23peil_mtaw,2025-01-23,http://example.org/peil_mtaw,8.78,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2025-01-23filtertoestand,2025-01-23,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2025-01-23diepte_tov_referentiepunt,2025-01-23,http://example.org/diepte_tov_referentiepunt,1.0,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-03-24peil_mtaw,2022-03-24,http://example.org/peil_mtaw,8.24,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-03-24diepte_tov_referentiepunt,2022-03-24,http://example.org/diepte_tov_referentiepunt,1.54,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2022-03-24zoet,2022-03-24,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2022-03-24filterstatus,2022-03-24,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2022-03-24filtertoestand,2022-03-24,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-12-19filtertoestand,2023-12-19,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2023-12-19diepte_tov_referentiepunt,2023-12-19,http://example.org/diepte_tov_referentiepunt,0.83,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-12-19peil_mtaw,2023-12-19,http://example.org/peil_mtaw,8.95,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2023-12-19filterstatus,2023-12-19,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2023-12-19zoet,2023-12-19,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2025-03-15zoet,2025-03-15,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2025-03-15diepte_tov_referentiepunt,2025-03-15,http://example.org/diepte_tov_referentiepunt,1.21,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/automatischesonde_methode
http://example.org/peilmeting_2025-03-15filtertoestand,2025-03-15,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2025-03-15peil_mtaw,2025-03-15,http://example.org/peil_mtaw,8.57,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/automatischesonde_methode
http://example.org/peilmeting_2025-03-15filterstatus,2025-03-15,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2018-11-27peil_mtaw,2018-11-27,http://example.org/peil_mtaw,6.72,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2018-11-27zoet,2018-11-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2018-11-27filterstatus,2018-11-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2018-11-27filtertoestand,2018-11-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2018-11-27diepte_tov_referentiepunt,2018-11-27,http://example.org/diepte_tov_referentiepunt,3.06,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-08-27peil_mtaw,2021-08-27,http://example.org/peil_mtaw,7.58,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2021-08-27filterstatus,2021-08-27,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2021-08-27filtertoestand,2021-08-27,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2021-08-27zoet,2021-08-27,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2021-08-27diepte_tov_referentiepunt,2021-08-27,http://example.org/diepte_tov_referentiepunt,2.2,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-06-23zoet,2011-06-23,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2011-06-23filterstatus,2011-06-23,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2011-06-23filtertoestand,2011-06-23,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2011-06-23diepte_tov_referentiepunt,2011-06-23,http://example.org/diepte_tov_referentiepunt,2.48,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2011-06-23peil_mtaw,2011-06-23,http://example.org/peil_mtaw,7.30,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-04-25filtertoestand,2017-04-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2017-04-25peil_mtaw,2017-04-25,http://example.org/peil_mtaw,7.96,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-04-25diepte_tov_referentiepunt,2017-04-25,http://example.org/diepte_tov_referentiepunt,1.82,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2017-04-25zoet,2017-04-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2017-04-25filterstatus,2017-04-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2016-01-25diepte_tov_referentiepunt,2016-01-25,http://example.org/diepte_tov_referentiepunt,1.08,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2016-01-25zoet,2016-01-25,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2016-01-25filterstatus,2016-01-25,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2016-01-25filtertoestand,2016-01-25,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2016-01-25peil_mtaw,2016-01-25,http://example.org/peil_mtaw,8.70,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-04-24filterstatus,2019-04-24,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2019-04-24filtertoestand,2019-04-24,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2019-04-24diepte_tov_referentiepunt,2019-04-24,http://example.org/diepte_tov_referentiepunt,1.91,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2019-04-24zoet,2019-04-24,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2019-04-24peil_mtaw,2019-04-24,http://example.org/peil_mtaw,7.87,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-10-22diepte_tov_referentiepunt,2009-10-22,http://example.org/diepte_tov_referentiepunt,2.72,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2009-10-22zoet,2009-10-22,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2009-10-22filterstatus,2009-10-22,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2009-10-22filtertoestand,2009-10-22,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2009-10-22peil_mtaw,2009-10-22,http://example.org/peil_mtaw,7.06,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
http://example.org/peilmeting_2007-09-21zoet,2007-09-21,http://example.org/zoet,N,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/smaaktest
http://example.org/peilmeting_2007-09-21filtertoestand,2007-09-21,http://example.org/filtertoestand,1,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visueel_methode
http://example.org/peilmeting_2007-09-21filterstatus,2007-09-21,http://example.org/filterstatus,in rust,,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/visuele_controle
http://example.org/peilmeting_2007-09-21peil_mtaw,2007-09-21,http://example.org/peil_mtaw,7.60,http://qudt.org/vocab/unit#Meter,https://www.dov.vlaanderen.be/data/put/2017-003450,http://example.org/peillint_methode
